sep=;
CH1;CH2;CH3;CH4;Vbat;Trigger;AccX;AccY;AccZ;GyX;GyY;GyZ;N;fs;Timestamp
-10725,0912318388;-10872,5465816632;-11038,3769575925;-10513,6701809103;3944;0;-4392;1379;-16011;162;270;-22;1827724;500;17:31:18.952682
-10437,9652599781;-10635,7326629848;-10818,6289404248;-10224,2434988776;3944;0;-4392;1379;-16011;162;270;-22;1827725;500;17:31:18.952691
-10426,5851899818;-10610,5175833218;-10776,8859789514;-10099,9259452665;3944;0;-4392;1379;-16011;162;270;-22;1827726;500;17:31:18.952700
-10240,9811043782;-10416,8596450181;-10587,3639801429;-9932,01636395625;3944;0;-4392;1379;-16011;162;270;-22;1827727;500;17:31:18.952709
-9457,76111336621;-9504,22745493713;-9802,10707247355;-9200,03345139063;3944;0;-4392;1379;-16011;162;270;-22;1827728;500;17:31:18.952720
-8446,99809317646;-8422,35299844164;-8743,8186293283;-8034,53092835999;3944;0;-4392;1379;-16011;162;270;-22;1827729;500;17:31:18.985860
-8506,02904798594;-8509,13614279313;-8747,93950824337;-7989,18080708707;3944;0;-4392;1379;-16011;162;270;-22;1827730;500;17:31:18.985873
-8538,9695966905;-8586,77074907011;-8775,85471568515;-8077,52445658961;3944;0;-4396;1363;-15997;143;241;-14;1827731;500;17:31:18.985880
-9126,97604895261;-9219,36978531056;-9360,31470150219;-8570,87594874454;3944;0;-4396;1363;-15997;143;241;-14;1827732;500;17:31:18.985886
-8813,908473345;-8825,48357107359;-9078,98039481871;-8371,97572895579;3944;0;-4396;1363;-15997;143;241;-14;1827733;500;17:31:18.985893
-8907,95509358274;-8909,04720418613;-9172,40768144753;-8490,7930029663;3944;0;-4396;1363;-15997;143;241;-14;1827734;500;17:31:18.985900
-8557,05938225993;-8526,18343502035;-8767,55592836622;-8152,37721392102;3944;0;-4396;1363;-15997;143;241;-14;1827735;500;17:31:18.985907
-8785,21379194022;-8801,78438257805;-9038,84713760176;-8374,91151402467;3944;0;-4396;1363;-15997;143;241;-14;1827736;500;17:31:18.985915
-7913,42740144645;-7832,38588566697;-8162,66377362707;-7591,95011829255;3944;0;-4396;1363;-15997;143;241;-14;1827737;500;17:31:18.985923
-7688,88226828278;-7609,38709448313;-7904,75400264054;-7345,62915404801;3944;0;-4396;1363;-15997;143;241;-14;1827738;500;17:31:18.985932
-7739,25112654449;-7748,4246630786;-7947,20328979657;-7408,33165748019;3944;0;-4396;1363;-15997;143;241;-14;1827739;500;17:31:18.985944
-8115,13028949051;-8208,75412041655;-8351,51105775649;-7832,52972915613;3944;0;-4396;1363;-15997;143;241;-14;1827740;500;17:31:18.985952
-8302,09772904115;-8436,50982703133;-8493,47655149804;-8029,82591039425;3944;0;-4384;1345;-15983;94;271;-47;1827741;500;17:31:18.985962
-8818,94998483252;-9013,97024475037;-8971,77983905996;-8566,34049636192;3944;0;-4384;1345;-15983;94;271;-47;1827742;500;17:31:18.985972
-8713,3797676835;-8860,56790375149;-8860,23512533051;-8505,08516192387;3944;0;-4384;1345;-15983;94;271;-47;1827743;500;17:31:18.985982
-8682,94752692033;-8785,84358051108;-8836,53126971016;-8475,33276049448;3944;0;-4384;1345;-15983;94;271;-47;1827744;500;17:31:18.985993
-7999,46922672383;-8041,2620978851;-8240,27009597054;-7839,51872513427;3944;0;-4384;1345;-15983;94;271;-47;1827745;500;17:31:19.021176
-8294,54188689101;-8407,64587031156;-8609,36468708965;-8097,38851927478;3944;0;-4384;1345;-15983;94;271;-47;1827746;500;17:31:19.021190
-8084,66747749019;-8187,90386455975;-8417,89692267621;-7922,85256814704;3944;0;-4384;1345;-15983;94;271;-47;1827747;500;17:31:19.021195
-8889,20198079614;-9050,79377344854;-9158,53250605886;-8549,49167334992;3944;0;-4384;1345;-15983;94;271;-47;1827748;500;17:31:19.021202
-9072,48812732625;-9219,29548081125;-9270,13075302802;-8713,84254653192;3944;0;-4384;1345;-15983;94;271;-47;1827749;500;17:31:19.021209
