sep=;
CH1;CH2;CH3;CH4;Vbat;Trigger;AccX;AccY;AccZ;GyX;GyY;GyZ;N;fs;Timestamp
-2617,49070622798;-2155,81362715664;-1962,09777847857;-2983,86176063802;3924;0;-5018;947;-15806;-36;269;647;1900107;500;17:33:44.035649
-2915,0543500162;-2484,95929855947;-2263,08459538997;-3217,42883701358;3924;0;-5018;947;-15806;-36;269;647;1900108;500;17:33:44.035671
-3019,77794968253;-2556,62051544923;-2356,25287487627;-3282,74061336465;3924;0;-5018;947;-15806;-36;269;647;1900109;500;17:33:44.035692
-3491,44908093839;-3174,18234660925;-2891,25522624539;-3704,97810042551;3924;0;-5018;947;-15806;-36;269;647;1900110;500;17:33:44.035714
-3587,79898476606;-3195,23244519882;-2930,12125465248;-3812,3713347164;3924;0;-5010;972;-15809;58;269;463;1900111;500;17:33:44.035735
-3816,88210455458;-3448,03334882944;-3159,80856964331;-4094,99567959049;3924;0;-5010;972;-15809;58;269;463;1900112;500;17:33:44.035756
-3368,91072813169;-2881,0099371636;-2704,45133187534;-3739,17742909978;3924;0;-5010;972;-15809;58;269;463;1900113;500;17:33:44.035780
-2955,41546689938;-2480,54583703019;-2353,23543531138;-3391,75605978228;3924;0;-5010;972;-15809;58;269;463;1900114;500;17:33:44.035804
-2462,91333626202;-1941,03364030354;-1865,08657715441;-2903,57704030621;3924;0;-5010;972;-15809;58;269;463;1900115;500;17:33:44.035826
-2112,61117882438;-1525,54555311918;-1447,08880362495;-2429,97392770624;3924;0;-5010;972;-15809;58;269;463;1900116;500;17:33:44.035849
-1366,76573773403;-669,618086026811;-680,463032497135;-1678,72092266904;3924;0;-5010;972;-15809;58;269;463;1900117;500;17:33:44.035871
-1038,14398288951;-414,249802431812;-409,299072534701;-1294,34800384002;3924;0;-5010;972;-15809;58;269;463;1900118;500;17:33:44.035902
-722,250708154039;-105,511674451758;-129,474491679417;-984,894615774799;3924;0;-5010;972;-15809;58;269;463;1900119;500;17:33:44.071996
